Jour;Mois;Puissance moyenne journalière de l'injection RTE (W);Puissance moyenne journalière du refoulement RTE (W);Puissance moyenne journalière des pertes modélisées (W);Puissance moyenne journalière des consommations totales (W);Puissance moyenne journalière des consommations HTA télérelevées à courbe de charge (W);Puissance moyenne journalière des consommations totales profilées (W);Puissance moyenne journalière des consommations HTA profilées (W);Puissance moyenne journalière des consommations PME-PMI profilées (W);Puissance moyenne journalière des consommations professionnelles profilées (W);Puissance moyenne journalière des consommations résidentielles profilées (W);Puissance moyenne journalière de la production décentralisée totale (W);Puissance moyenne journalière de la production décentralisée télérelevée à courbe de charge (W);Puissance moyenne journalière de la production décentralisée profilée (W);Puissance moyenne journalière de la production photovoltaïque profilée (W);Puissance moyenne journalière de la production autre profilée (W);Température moyenne journalière réalisée lissée (°C);Température moyenne journalière normale lissée (°C);Puissance moyenne journalière de la production éolienne totale (W);Puissance moyenne journalière de la production photovoltaïque totale (W);Puissance moyenne journalière du soutirage net vers autres GRD (W);Puissance moyenne journalière des consommations HTA totales (W);Pseudo rayonnement;Puissance moyenne journalière de la production autre  (W)
2016-11-02;11;41243739229.0;313080333.0;2775898622.0;41169219496.0;12171710672.0;28997508824.0;1593920540.0;5727519447.0;5022427764.0;16653641074.0;3415715029.0;3183393194.0;232321834.0;218719038.0;71634.0;11.1;11.0;917128396.0;545636135.0;401255806.0;13765631212.0;;1952950352.0
2016-11-03;11;44555891146.0;280878938.0;3067016901.0;44070062346.0;12929426673.0;31140635673.0;1687695826.0;5990817986.0;5444614939.0;18017506923.0;3296985787.0;3064504104.0;232481683.0;218854589.0;71749.0;9.8;10.9;749557160.0;587044957.0;434918748.0;14617122499.0;;1960383566.0
2016-11-11;11;41814653042.0;1178770542.0;3222461969.0;42245542986.0;9432178741.0;32813364245.0;1685888308.0;4233109832.0;4608067088.0;22286299016.0;5263281776.0;5059735736.0;203546040.0;188917073.0;73450.0;8.1;9.7;2481333785.0;447443274.0;431159322.0;11118067049.0;;2334501584.0
2016-11-16;11;45426240604.0;1388149896.0;3146430851.0;46718966512.0;13139993244.0;33578973268.0;1699447975.0;6189957338.0;5679869099.0;20009698856.0;6262233574.0;6080740972.0;181492602.0;166133908.0;73450.0;9.1;9.0;3581199535.0;369610012.0;434926918.0;14839441219.0;;2311422562.0
2016-11-18;11;43860293583.0;3059904521.0;3005914207.0;45938026008.0;12598311695.0;33339714313.0;1651399673.0;5966069508.0;5647621614.0;20074623518.0;8534138545.0;8352449306.0;181689239.0;166329749.0;73449.0;9.8;8.7;5892641896.0;272440172.0;390587393.0;14249711368.0;;2369055011.0
2016-12-16;12;50915448854.0;776399208.0;3673729715.0;50761993369.0;12706785375.0;38055207993.0;1670967732.0;6254688221.0;6299647292.0;23829904749.0;4833518138.0;4666830500.0;166687638.0;152499259.0;92930.0;6.7;5.4;2018204500.0;328048947.0;536844700.0;14377753107.0;;2485414468.0
2016-12-19;12;56069318563.0;408634000.0;4213109411.0;55016642395.0;12604319713.0;42412322682.0;1788490069.0;6828168383.0;6456566279.0;27339097952.0;4140127260.0;3966527326.0;173599934.0;160284332.0;92930.0;4.5;5.2;1237741681.0;242788394.0;571060016.0;14392809782.0;;2657947379.0
2016-12-31;12;56981238229.0;111803188.0;4769147093.0;54442008668.0;8494469264.0;45947539405.0;1211528755.0;5970954473.0;6587748490.0;32177307686.0;2978491113.0;2803974708.0;174516404.0;162349973.0;93205.0;1.3;4.8;176454354.0;362743355.0;636770392.0;9705998019.0;;2437603258.0
2017-01-06;1;63697551729.0;394911229.0;5057494288.0;61937086881.0;13456063524.0;48481023356.0;1930954201.0;7134352059.0;7684164123.0;31731552974.0;4358234248.0;4204428576.0;153805672.0;142205398.0;94504.0;1.2;4.8;1382214167.0;463684537.0;666293579.0;15387017725.0;;2511093828.0
2017-01-08;1;54810093125.0;341418292.0;4534801918.0;52894336680.0;8862255642.0;44032081038.0;1160852498.0;5329481563.0;6130967534.0;31410779443.0;3562359119.0;3408565986.0;153793133.0;142192759.0;94504.0;2.3;4.8;797855347.0;301645488.0;601895354.0;10023108140.0;;2461400971.0
2017-01-13;1;55063234479.0;2867923104.0;4103267796.0;56640467721.0;13098583233.0;43541884488.0;1895298886.0;7110047440.0;6961912734.0;27574625429.0;9107209142.0;8928553528.0;178655614.0;167251635.0;95791.0;5.1;4.9;6163169472.0;414800982.0;558785000.0;14993882119.0;;2527690958.0
2017-01-15;1;53064398021.0;551044479.0;4351372004.0;52348227350.0;9082569588.0;43265657761.0;1187693971.0;5527614119.0;6008699699.0;30541649973.0;4783959985.0;4605306590.0;178653395.0;167249415.0;95791.0;3.7;5.0;1826584486.0;360385679.0;597714173.0;10270263559.0;;2594675654.0
2017-01-26;1;65313441146.0;891879667.0;5244970450.0;64835532118.0;14080690765.0;50754841353.0;2174941191.0;7888100843.0;8016370354.0;32675428965.0;6314942459.0;6084861500.0;230080959.0;218335561.0;96011.0;0.1;5.4;3037654153.0;505013471.0;656001370.0;16255631956.0;;2771853468.0
2017-02-02;2;46894982250.0;2528783146.0;3281796546.0;49288993452.0;13187630180.0;36101363272.0;1821656565.0;6712404887.0;6100952582.0;21466349239.0;8662562673.0;8430253882.0;232308792.0;213161435.0;100633.0;9.2;5.8;5620681931.0;353017428.0;457971779.0;15009286745.0;;2688467974.0
2017-02-03;2;47565810417.0;2653597771.0;3347798425.0;49829979563.0;12740934141.0;37089045422.0;1778990354.0;6734627142.0;6168328783.0;22407099142.0;8718335426.0;8486499229.0;231836197.0;212669666.0;100633.0;8.7;5.8;5580296819.0;378111048.0;452770083.0;14519924495.0;;2758548580.0
2017-02-10;2;55886371063.0;501403021.0;4184300080.0;55750998325.0;13151567725.0;42599430600.0;1857642149.0;6815115652.0;6983274500.0;26943398299.0;5121443851.0;4861358757.0;260085094.0;240535691.0;100622.0;4.7;6.2;1655168299.0;541110510.0;571113487.0;15009209874.0;;2923035001.0
2017-02-11;2;53299076021.0;432690375.0;4374514807.0;52299557493.0;9952387281.0;42347170212.0;1274787950.0;5803383859.0;6403345709.0;28865652695.0;4368208927.0;4108110049.0;260098878.0;240529862.0;100622.0;4.0;6.3;1025484924.0;432451195.0;560522272.0;11227175231.0;;2907422267.0
2017-02-22;2;43582511063.0;3216221958.0;2975607818.0;46256498864.0;12895448872.0;33361049993.0;1764987150.0;6011709025.0;5652443555.0;19931910262.0;9288900446.0;8956564299.0;332336147.0;312143074.0;100064.0;9.7;7.0;5824487389.0;698617942.0;423082867.0;14660436022.0;;2763788546.0
2017-03-05;3;40448560771.0;3901596854.0;3090351643.0;43251009378.0;8318479672.0;34932529707.0;1067978802.0;4822462754.0;4973759929.0;24068328222.0;10192800226.0;9831249681.0;361550545.0;339193214.0;101125.0;8.4;7.7;6865841729.0;564647263.0;398403121.0;9386458474.0;;2760567964.0
2017-03-14;3;42125527188.0;637696354.0;2844031446.0;43232230537.0;12823288893.0;30408941644.0;1708137244.0;5807427647.0;5258088477.0;17635288276.0;4998188534.0;4580155431.0;418033103.0;395031812.0;118583.0;10.7;8.5;1166516896.0;952823138.0;409757383.0;14531426137.0;;2876990717.0
2017-03-16;3;39839951479.0;537490896.0;2644558555.0;40978805472.0;12731684055.0;28247121417.0;1611849248.0;5438115936.0;4868070696.0;16329085537.0;4704725917.0;4286619417.0;418106500.0;395105158.0;118683.0;11.7;8.7;829126569.0;1055105276.0;383822473.0;14343533303.0;;2818703469.0
2017-03-23;3;43753021229.0;1210295438.0;2988928995.0;45256359287.0;12846342087.0;32410017200.0;1750478681.0;5993661129.0;5439978201.0;19225899189.0;6111297911.0;5661945722.0;449352189.0;426030345.0;117720.0;9.5;9.3;2489270639.0;755569873.0;408735420.0;14596820768.0;25;2864394719.0
2017-04-04;4;37896454563.0;814640250.0;2481815213.0;38109907858.0;12507464399.0;25602443459.0;1570918872.0;5395778570.0;4532402172.0;14103343845.0;3857656006.0;3305264472.0;552391533.0;532726368.0;118220.0;12.8;10.7;1433600403.0;1159229611.0;347747246.0;14078383271.0;55;1264496437.0
2017-04-11;4;35819604604.0;835666000.0;2312396624.0;36026073746.0;12399742477.0;23626331269.0;1493441598.0;5061393590.0;4229359775.0;12842136306.0;3681234731.0;3105237493.0;575997238.0;555907998.0;118421.0;13.5;11.6;1268766792.0;1209984664.0;326702965.0;13893184075.0;73;1202209156.0
2017-04-19;4;39342348958.0;1644033229.0;2602226536.0;40618221388.0;12530288244.0;28087933144.0;1601761224.0;5212243419.0;4745188457.0;16528740043.0;5876749975.0;5282683569.0;594066406.0;573940757.0;139854.0;10.0;12.6;3350658347.0;1398699125.0;354617781.0;14132049468.0;92;1127326503.0
2017-04-25;4;38846956458.0;703171438.0;2566286955.0;39091811702.0;12566368013.0;26525443688.0;1569261628.0;5150885947.0;4554940946.0;15250355168.0;3854089178.0;3297480097.0;556609080.0;536809873.0;139823.0;11.1;13.4;1941383368.0;844140956.0;339775542.0;14135629641.0;35;1068167270.0
2017-04-28;4;42758941083.0;658247792.0;2899228584.0;42366159800.0;12237111716.0;30129048084.0;1563647383.0;5205288781.0;5076895729.0;18283216191.0;3563776113.0;2980781056.0;582995057.0;563162508.0;139757.0;8.7;13.8;1197675695.0;1232053396.0;399081019.0;13800759099.0;56;1133940751.0
2017-04-30;4;31619981417.0;3218251146.0;2284425541.0;32996885527.0;7673742215.0;25323143312.0;832320045.0;3498612138.0;3629915771.0;17362295358.0;7153483211.0;6704285257.0;449197954.0;429369950.0;139757.0;10.8;14.0;5263199326.0;810237450.0;273902413.0;8506062260.0;34;1079955101.0
2017-05-11;5;35597864146.0;1297322583.0;2296535217.0;36166095181.0;12542225647.0;23623869534.0;1441803239.0;5083767900.0;4215316160.0;12882982235.0;4451589496.0;4072145813.0;379443683.0;359434157.0;165207.0;14.1;15.4;2390481813.0;752112754.0;289500660.0;13984028886.0;27;1308884358.0
2017-05-17;5;33125924229.0;926545792.0;2102242700.0;33759926797.0;12809631654.0;20950295143.0;1443775932.0;4609677385.0;3735018971.0;11161822855.0;3929465632.0;3249472500.0;679993132.0;659504562.0;165207.0;19.3;16.1;1404584410.0;1339695652.0;266674571.0;14253407586.0;56;1185047673.0
2017-05-22;5;32089337167.0;891825417.0;2027033090.0;32782445874.0;11902952073.0;20879493801.0;1228881565.0;4628614064.0;3564061371.0;11457936800.0;3873811012.0;3215857444.0;657953567.0;638366481.0;161347.0;17.0;16.7;1314646618.0;1294813835.0;261843797.0;13131833638.0;53;1264225100.0
2017-05-24;5;32563994938.0;756165479.0;2059163314.0;33261442955.0;12551436003.0;20710006952.0;1454888887.0;4674213630.0;3702068452.0;10878835984.0;3776615237.0;2993686194.0;782929043.0;763341938.0;161335.0;18.7;16.9;942251868.0;1587249597.0;263838427.0;14006324890.0;83;1247014876.0
2017-06-04;6;25052408396.0;994584792.0;1727119565.0;25915363579.0;7733485416.0;18181878163.0;741282095.0;3193702011.0;2849100798.0;11397793259.0;3811173023.0;3253627403.0;557545620.0;541059369.0;161155.0;18.4;18.1;1328203194.0;1144899237.0;226513483.0;8474767511.0;45;1337878772.0
2017-06-09;6;31928128375.0;1300396958.0;2011288655.0;33035750322.0;12509195309.0;20526555012.0;1503902020.0;4851345896.0;3848205104.0;10323101994.0;4678565463.0;4088282319.0;590283143.0;574601047.0;122782.0;18.5;18.6;2272990035.0;1179553908.0;259257902.0;14013097329.0;41;1225949152.0
2017-06-13;6;33913747958.0;607688750.0;2165375332.0;34341506913.0;13180358837.0;21161148076.0;1608271034.0;5059652208.0;3914163274.0;10579061560.0;3472593324.0;2751508500.0;721084824.0;706119635.0;121959.0;20.7;19.0;912174764.0;1443948094.0;271770288.0;14788629871.0;67;1116403349.0
2017-06-29;6;32009332208.0;1636952458.0;2017699545.0;33112679130.0;12734459844.0;20378219285.0;1534605030.0;4941276576.0;3753431057.0;10148906622.0;5020131307.0;4556634493.0;463496814.0;451360734.0;121548.0;19.2;20.4;2851591944.0;1045378838.0;262132381.0;14269064874.0;31;1123115184.0
2017-06-30;6;31568325813.0;1722595500.0;1985021654.0;32613609696.0;12210619981.0;20402989715.0;1478953023.0;4884955127.0;3792678357.0;10246403208.0;5015598525.0;4592612687.0;422985837.0;410846549.0;121495.0;18.1;20.5;2941977167.0;946212202.0;262697487.0;13689573004.0;30;1127369102.0
2017-07-01;7;27378618896.0;1654240646.0;1976883554.0;28437144760.0;9119807923.0;19317336836.0;1049864998.0;4166892257.0;3423091199.0;10677488383.0;4939110021.0;4537321799.0;401788222.0;387567436.0;121435.0;17.5;20.6;2871753840.0;890735277.0;249459956.0;10169672921.0;27;1176560869.0
2017-07-10;7;33042118250.0;692173625.0;2172750804.0;33278952391.0;12539240431.0;20739711961.0;1474762382.0;5013742640.0;3599689181.0;10651517757.0;3381053771.0;2905166590.0;475887181.0;465453184.0;125090.0;22.1;21.2;1459901035.0;976724760.0;279295199.0;14014002813.0;34;944375712.0
2017-07-13;7;33653148417.0;675107667.0;2219228176.0;33783362714.0;12957362580.0;20826000133.0;1601102142.0;5063936324.0;3832923901.0;10328037766.0;3316147982.0;2748268063.0;567879920.0;557434613.0;124940.0;21.2;21.3;1132328917.0;1223422953.0;291597842.0;14558464722.0;51;960350758.0
2017-08-17;8;29715847333.0;1253877313.0;1906603349.0;30810986184.0;10653468667.0;20157517517.0;1424002132.0;4701616965.0;3702395643.0;10329502776.0;4532787494.0;3944623917.0;588163578.0;579328886.0;125097.0;21.2;20.9;2385414347.0;1282612893.0;277167982.0;12077470799.0;56;864759740.0
2017-08-23;8;32079147542.0;873684833.0;2092303493.0;32568919533.0;12109409382.0;20459510151.0;1440872722.0;4710282976.0;3736670498.0;10571683954.0;3750927117.0;3171552903.0;579374215.0;570647478.0;125354.0;21.6;20.4;1756318590.0;1198076353.0;295166800.0;13550282104.0;62;796531667.0
2017-08-25;8;32472055896.0;645362750.0;2122956668.0;32422177795.0;11884913495.0;20537264301.0;1445418403.0;4693965458.0;3840962429.0;10556918010.0;3012362576.0;2485256410.0;527106166.0;518379960.0;125430.0;21.7;20.2;1061249021.0;1127927078.0;293921258.0;13330331898.0;57;823185964.0
2017-08-26;8;29034622083.0;505285958.0;2123626199.0;28899854534.0;9264132737.0;19635721797.0;900993634.0;4016907043.0;3555286390.0;11162534730.0;2767973997.0;2139370757.0;628603240.0;619876949.0;125430.0;22.4;20.1;687847368.0;1250278650.0;273829388.0;10165126371.0;69;829847416.0
2017-08-27;8;27107225604.0;371592417.0;1954057271.0;27091538776.0;8191258542.0;18900280234.0;789403036.0;3504190413.0;3090241515.0;11516445269.0;2570917810.0;1962799660.0;608118151.0;599391803.0;125430.0;23.1;20.0;585334861.0;1178428671.0;260954950.0;8980661578.0;58;807153730.0
2017-09-06;9;32522576896.0;1623886042.0;2128609604.0;33388784932.0;12757740125.0;20631044807.0;1416271386.0;4702610703.0;3843123606.0;10669039112.0;4916291263.0;4532249514.0;384041749.0;376745253.0;124100.0;18.8;18.8;3153713889.0;921498073.0;297587580.0;14174011511.0;44;841078745.0
2017-09-23;9;30621267375.0;321212583.0;2265539454.0;30206583272.0;9144800091.0;21061783181.0;898640645.0;3852178939.0;3777689761.0;12533273836.0;2465611869.0;1945743799.0;519868071.0;512904188.0;170405.0;15.2;16.6;553799903.0;1088891195.0;293543934.0;10043440736.0;65;822920202.0
2017-09-24;9;27922396771.0;474281625.0;2025513126.0;27884630319.0;7956385056.0;19928245263.0;711693947.0;3188139838.0;3207323477.0;12821088002.0;2738951723.0;2204702292.0;534249431.0;527264990.0;170405.0;16.2;16.5;825708174.0;1139593247.0;276923424.0;8668079003.0;64;773649726.0
2017-10-01;10;27984093250.0;1392806313.0;2031777253.0;28417911705.0;7896046974.0;20521864731.0;718617995.0;3278936634.0;3251704443.0;13272605659.0;4109564051.0;3864543597.0;245020454.0;238466343.0;242405.0;15.9;15.5;2843489556.0;520309836.0;251162030.0;8614664969.0;20;745764659.0
2017-10-02;10;33587468792.0;1899648479.0;2218364547.0;34344767377.0;12105841975.0;22238925402.0;1322801310.0;4679893228.0;4012450680.0;12223780184.0;5164367848.0;4915313035.0;249054813.0;241940699.0;242479.0;16.5;15.4;3888935285.0;507744407.0;289056236.0;13428643285.0;28;767688155.0
2017-11-10;11;45701853125.0;1383730979.0;3277522920.0;46841930209.0;12720545371.0;34121384838.0;1553570492.0;5850353461.0;5748637614.0;20968823271.0;6251971122.0;6075107944.0;176863177.0;164692026.0;97095.0;8.4;9.8;3588972604.0;381018713.0;450640138.0;14274115863.0;36;2276815929.0
2017-11-11;11;38110421000.0;2977205000.0;2963410256.0;40055171954.0;8985022086.0;31070149869.0;1054055527.0;4288966821.0;4469696890.0;21257430631.0;8248788051.0;8077738743.0;171049308.0;158863564.0;97643.0;9.5;9.7;5493629181.0;377212320.0;363421840.0;10039077613.0;29;2371995313.0
2017-11-14;11;50202399896.0;550923188.0;3718299007.0;50019582391.0;13465579577.0;36554002814.0;1776221599.0;6654924457.0;6192199793.0;21930656966.0;4585865190.0;4294609257.0;291255932.0;278441022.0;97643.0;7.4;9.2;1261323500.0;718685904.0;499460500.0;15241801176.0;74;2599464140.0
2017-11-16;11;50667974729.0;273985458.0;3764207249.0;49994126762.0;13328306692.0;36665820071.0;1667764547.0;6474127241.0;6215697551.0;22308230731.0;3849305501.0;3613958479.0;235347022.0;222487362.0;97643.0;6.7;9.0;759623076.0;620771168.0;484960760.0;14996071239.0;52;2463363314.0
2017-11-29;11;54105191271.0;424976729.0;4118163387.0;53601752967.0;13647043493.0;39954709474.0;1752008620.0;6938123684.0;6526171860.0;24738405311.0;4582600359.0;4370729493.0;211870866.0;198775031.0;117608.0;5.5;7.1;1613284701.0;468908448.0;542898546.0;15399052113.0;50;2493581201.0
2017-11-30;11;56032507333.0;775882667.0;4321206272.0;56107951965.0;13812977400.0;42294974564.0;1808519014.0;7234945286.0;7000235156.0;26251275109.0;5731447908.0;5539208472.0;192239436.0;179138336.0;127581.0;4.6;7.0;2744377736.0;443201752.0;558914338.0;15621496414.0;45;2538104967.0
2017-12-02;12;55562287938.0;631218229.0;4751597930.0;54379217568.0;10255174850.0;44124042718.0;1315387118.0;6060088214.0;6507165333.0;30241402054.0;4770397083.0;4605788042.0;164609041.0;146596903.0;127628.0;2.7;6.8;1858510903.0;281345042.0;570651292.0;11570561968.0;38;2613570368.0
2017-12-05;12;56769602896.0;201371938.0;4397267426.0;55325056341.0;13728755156.0;41596301185.0;1883462699.0;7048419851.0;6883659349.0;25780759287.0;3734068344.0;3563541271.0;170527073.0;152152760.0;127769.0;4.4;6.4;651004958.0;415600725.0;579975535.0;15612217855.0;39;2650485660.0
2017-12-25;12;41927990333.0;2029340063.0;3334421261.0;43727107848.0;7504499022.0;36222608826.0;1628479641.0;4790908792.0;4959483790.0;24843736603.0;7613617676.0;7458821139.0;154796537.0;139750546.0;176156.0;6.5;5.0;4469990430.0;320317087.0;450738838.0;9132978663.0;40;2809148548.0
2017-12-27;12;47850383042.0;4015878583.0;3489372036.0;50529478454.0;9970217903.0;40559260551.0;1759400584.0;6695861741.0;6499699675.0;25604298552.0;10654579795.0;10513043326.0;141536469.0;126441489.0;176221.0;6.2;4.9;7524591611.0;270448163.0;470233762.0;11729618487.0;33;2844757064.0
2018-01-14;1;47593795208.0;613119833.0;3907330364.0;47492526661.0;8736549778.0;38755976883.0;1005012294.0;5032136333.0;5477679642.0;27241148614.0;4926591768.0;4753699883.0;172891885.0;152261382.0;186373.0;5.5;4.9;1567813250.0;276764231.0;507410117.0;9741562072.0;32;3064474579.0
2018-01-17;1;49821054396.0;4600714875.0;3683102856.0;53253963173.0;13415130149.0;39838833024.0;1854367304.0;6927352096.0;6391073443.0;24666040181.0;12176460022.0;11937318008.0;239142014.0;218837221.0;186375.0;7.3;5.0;8622755563.0;531014521.0;459733514.0;15269497453.0;57;3006901016.0
2018-01-31;1;47838959688.0;3585331708.0;3487964914.0;50735371814.0;13296194912.0;37439176902.0;1857530838.0;6825532887.0;6076602027.0;22679511149.0;10418064358.0;10174815093.0;243249265.0;222305215.0;207881.0;8.0;5.7;6870707000.0;438209766.0;448355608.0;15153725750.0;41;3088173745.0
2018-02-17;2;46431067708.0;798767521.0;3788131700.0;46672997071.0;9692662498.0;36980334573.0;1116181938.0;5416348393.0;5590169576.0;24857634666.0;5308469061.0;5054500413.0;253968648.0;236356187.0;221437.0;6.4;6.7;1652396563.0;470444149.0;479640477.0;10808844436.0;30;3164859614.0
2018-02-23;2;57308964958.0;2074307188.0;4451712508.0;59124570893.0;13301689607.0;45822881286.0;1842534759.0;7185385842.0;7263722668.0;29531238017.0;8900943891.0;8496426814.0;404517077.0;386622077.0;220953.0;2.9;7.0;4923914729.0;815395793.0;559318260.0;15144224366.0;63;3139760389.0
2018-03-23;3;50791396458.0;1020519917.0;3771481770.0;52251381251.0;13000382133.0;39250999118.0;1699971863.0;6591756853.0;6360606948.0;24598663454.0;6690141197.0;6260357469.0;429783728.0;410572152.0;1153868.0;5.6;9.3;2797171451.0;946439343.0;438154718.0;14700353996.0;37;2921313375.0
2018-03-26;3;45598540271.0;694387958.0;3270657313.0;46609469960.0;12537508028.0;34071961932.0;1546085803.0;6364772123.0;5349665243.0;20811438764.0;5367903735.0;4885270689.0;482633046.0;463218428.0;1153786.0;8.4;9.6;1489576354.0;963090631.0;391928775.0;14083593831.0;39;2892002797.0
2018-03-30;3;45173382167.0;1749700375.0;3228392044.0;47385293608.0;12559860029.0;34825433579.0;1642472222.0;6342346476.0;5754502456.0;21086112424.0;7567911019.0;7167979934.0;399931085.0;380538031.0;1154346.0;8.6;10.1;3632041042.0;903122979.0;377907158.0;14202332251.0;36;2999664067.0
2018-04-08;4;32864463229.0;956134500.0;2471227986.0;32759739240.0;8025891406.0;24733847833.0;874800170.0;3937068338.0;3589180917.0;16332798408.0;3581669618.0;3234141301.0;347528317.0;329563402.0;1152231.0;13.3;11.2;1505076083.0;594602960.0;259031121.0;8900691576.0;19;1481974117.0
2018-04-10;4;40024838375.0;1619933563.0;2757380639.0;40649952737.0;12724417838.0;27925534900.0;1600733444.0;5773232784.0;4811585848.0;15739982823.0;5303026492.0;4875034862.0;427991630.0;409110521.0;1152013.0;12.3;11.4;2901148986.0;925097772.0;300597927.0;14325151282.0;24;1476739957.0
2018-04-14;4;35306170167.0;588404167.0;2697018865.0;34981151884.0;9127538561.0;25853613323.0;972287985.0;4296049522.0;4153546354.0;16431729462.0;3236784033.0;2879826603.0;356957430.0;338074290.0;1151904.0;12.2;11.9;952180611.0;822038823.0;276379283.0;10099826546.0;24;1462546182.0
2018-04-19;4;32973687563.0;1291235188.0;2161349433.0;34062246895.0;12587451404.0;21474795491.0;1372397386.0;4648350265.0;3848166880.0;11605880960.0;4794318413.0;3992122217.0;802196196.0;782991395.0;1151168.0;17.4;12.6;1608501681.0;1703259390.0;253174460.0;13959848790.0;94;1482491607.0
2018-04-21;4;27880627250.0;963089042.0;2020601903.0;28913655629.0;9201151756.0;19712503873.0;846687425.0;3588194052.0;3323256198.0;11954366198.0;4233369181.0;3438028291.0;795340890.0;776161553.0;1151091.0;19.2;12.9;990836347.0;1713775372.0;216649857.0;10047839181.0;89;1528693226.0
2018-05-04;5;35077060417.0;2338293771.0;2332724054.0;36648016272.0;12075060638.0;24572955633.0;1290320400.0;4846201928.0;4306309350.0;14130123956.0;6516022777.0;5817097869.0;698924908.0;682951819.0;270771.0;12.9;14.6;3619017104.0;1399697445.0;274049096.0;13365381038.0;61;1497266775.0
2018-05-08;5;27622738000.0;1002767938.0;1998181669.0;28454023242.0;9294123341.0;19159899901.0;1300069416.0;3065266812.0;2825896999.0;11968666675.0;4071076801.0;3387447291.0;683629510.0;666515383.0;276821.0;18.2;15.1;1348432062.0;1292071319.0;238841952.0;10594192757.0;60;1430537154.0
2018-05-10;5;27102929292.0;1700366313.0;1953215032.0;28489467482.0;8832695190.0;19656772292.0;1296753270.0;3121629660.0;2898554548.0;12339834814.0;5275573440.0;4749025760.0;526547680.0;509444138.0;276802.0;15.9;15.3;2523716000.0;1233959509.0;235453905.0;10129448460.0;41;1517859806.0
2018-05-11;5;29629124354.0;952981313.0;1896396214.0;31030328137.0;9954690350.0;21075637787.0;866854453.0;3758628988.0;3567347319.0;12882807026.0;4500511407.0;3722608966.0;777902440.0;760834903.0;276802.0;15.8;15.4;1290769368.0;1715462988.0;249930098.0;10821544803.0;77;1494208593.0
2018-05-15;5;35742797958.0;1358615500.0;2390476042.0;36973679452.0;12507434422.0;24466245030.0;1439733896.0;5174201888.0;4260119595.0;13592189651.0;5286522676.0;4690708546.0;595814130.0;578865408.0;276477.0;13.4;15.9;2622750542.0;1154850412.0;306549640.0;13947168318.0;39;1508910064.0
2018-05-16;5;34138473771.0;1771220604.0;2255954264.0;35786786677.0;12517114759.0;23269671918.0;1446431144.0;4879155911.0;4058646906.0;12885437956.0;5961247225.0;5338898177.0;622349048.0;605410487.0;276477.0;14.2;16.0;3110462833.0;1321220914.0;285759451.0;13963545903.0;48;1529533373.0
2018-05-20;5;25582888313.0;1258625521.0;1820309615.0;27135680259.0;7714970096.0;19420710163.0;635201643.0;3175497097.0;2967534903.0;12642476520.0;4852875517.0;4038597975.0;814277542.0;797364432.0;276978.0;15.8;16.5;1613926278.0;1702271094.0;221148435.0;8350171739.0;86;1536615889.0
2018-05-21;5;27313718104.0;859491458.0;1971964313.0;28227704126.0;8672774657.0;19554929469.0;1198251105.0;3242331850.0;2925432246.0;12188914268.0;3980009558.0;3291383735.0;688625823.0;671242994.0;276978.0;16.6;16.6;1021906868.0;1465408285.0;234567765.0;9871025762.0;60;1492638275.0
2018-06-01;6;32109161063.0;673683604.0;2092772291.0;32809081040.0;12319085186.0;20489995853.0;1370309471.0;4623574080.0;3783338010.0;10712774293.0;3739475554.0;3114317627.0;625157927.0;609288840.0;294338.0;18.8;17.8;758889437.0;1427599336.0;273099681.0;13689394657.0;46;1552923503.0
2018-06-18;6;31245949583.0;1276640271.0;2028328632.0;32458905258.0;12073963876.0;20384941381.0;1243682038.0;4747406345.0;3479044428.0;10914808570.0;4779224623.0;4171978615.0;607246009.0;592658356.0;281884.0;18.9;19.4;1986800417.0;1358708943.0;261300046.0;13317645914.0;53;1433070792.0
2018-06-29;6;32132326667.0;1938993979.0;2094993699.0;34180655696.0;12923351548.0;21257304147.0;1456873749.0;5078957584.0;3908109396.0;10813363419.0;6323693261.0;5488382024.0;835311237.0;822401140.0;277074.0;22.7;20.4;3293165076.0;1772926296.0;241376553.0;14380225297.0;75;1253055813.0
2018-07-07;7;28960113563.0;873776896.0;2144108829.0;29750088652.0;9885475436.0;19864613216.0;1050694730.0;4288486641.0;3714800975.0;10810630869.0;4058041867.0;3241806914.0;816234953.0;805871883.0;272191.0;23.2;21.0;1011843187.0;1801294838.0;250181052.0;10936170166.0;84;1242204765.0
2018-07-12;7;33563247104.0;610621667.0;2247314118.0;34228618442.0;13210159866.0;21018458576.0;1693280244.0;5304329111.0;3933778842.0;10087070380.0;3811420362.0;3069380304.0;742040058.0;733573455.0;271694.0;21.6;21.3;960349375.0;1687991579.0;288113238.0;14903440110.0;73;1162255834.0
2018-07-19;7;33929780208.0;833446750.0;2281467825.0;34639227255.0;13271746863.0;21367480392.0;1641035218.0;5378559381.0;4033787374.0;10314098418.0;4106318028.0;3341619712.0;764698317.0;757061581.0;273965.0;23.4;21.6;1301849507.0;1711818446.0;281956406.0;14912782081.0;68;1090095418.0
2018-07-22;7;26198703979.0;688977104.0;1904587068.0;26816875859.0;8254518988.0;18562356871.0;828904829.0;3797265836.0;3176427677.0;10759758529.0;3450238551.0;2764045845.0;686192706.0;678560374.0;273965.0;21.9;21.6;818702458.0;1535588903.0;238502499.0;9083423817.0;65;1095328258.0
